1650
qstr_Kłódka Kłódka
qstr__Your_intelligence_h _Your_intelligence_has_increased_by_1.
qstr__Your_trade_skill_ha _Your_trade_skill_has_increased_by_1.
qstr__Your_weapon_master_ _Your_weapon_master_skill_has_increased_by_1.
qstr__Your_engineer_skill _Your_engineer_skill_has_increased_by_1.
qstr_You_have_finished_re You_have_finished_reading_{s1}.{s2}
qstr_Book_Read Book_Read
qstr_You_have_{reg0}_days You_have_{reg0}_days_to_finish_this_quest.
qstr_{s1}_is_scouted. {s1}_is_scouted.
qstr_{!}DEBUG___{s4}_faction_cha {!}DEBUG_-_{s4}_faction_changed_from_slot_troop_change_to_faction
qstr_{s1}_has_switched_fr {s1}_has_switched_from_{s2}_to_{s3}.
qstr_Przeciwnicy_opuszcza Przeciwnicy_opuszczaja_karczme_{s0}
qstr_Przeciwnicy_przybywa Przeciwnicy_przybywaja_do_karczmy_{s0}
qstr_DEBUG:Usuwam_marker DEBUG:Usuwam_marker
qstr_{!}DEBUG_:_{s2}_is_b {!}DEBUG_:_{s2}_is_besieging_by_{s3}
qstr_{!}DEBUG___Checking_ {!}DEBUG_-_Checking_fire_at_{s4}_for_{s5}_-_current_time_{reg3},_last_nearby_fire_{reg4}
qstr_beh:_{reg0}_obj:_{re beh:_{reg0}_obj:_{reg1},_cur_beh:_{reg2}_cur_obj:_{reg3},_slot_state:_{reg4}._slot_obj,_{reg5}
qstr_DEBUG:_Wspolczynnik_ DEBUG:_Wspolczynnik_zwyciestwa_wynosi:_{reg0}
qstr_updating_wave_for_fa updating_wave_for_faction_{s0}
qstr_Wygłosiłeś_manife Wygłosiłeś_manifest
qstr_{!}DEBUG____Wanted_b {!}DEBUG_--_Wanted_bandits_spotted_by_{s4}
qstr_AI_tick_AIPower:_{re AI_tick,_AIPower:_{reg0}
qstr_AI_3_etap... AI_3_etap...
qstr________ai_state_=_{r _______ai_state_=_{reg0}
qstr____________is_holdin ___________is_holding_center_and_do_nothing
qstr_{s0}_patroluje_{s1} {s0}_patroluje_{s1}
qstr_4Etap_AI... 4Etap_AI...
qstr_DEBUG:_{s0}_doesnt_h DEBUG:_{s0}_doesnt_have_a_bound
qstr_4etap_1:_{s0}_nadal_ 4etap_1:_{s0}_nadal_odpoczywa_w_{s1}_({reg0}%%)_{reg1}/{reg2}
qstr_4etap_1:_{s0}_idzie_ 4etap_1:_{s0}_idzie_odpoczywac_w_{s1}_({reg0}%%)_{reg1}/{reg2}
qstr____center:_{reg0} ___center:_{reg0}
qstr_4etap_1:_{s0}_atakuj 4etap_1:_{s0}_atakuje_{s1}
qstr_AI_ani_3_ani_4_etap. AI_ani_3_ani_4_etap...
qstr_Wyjście_z_gry_w_tym Wyjście_z_gry_w_tym_momencie_może_spowodować_błąd.
qstr_Szpieg_nie_powrocil_ Szpieg_nie_powrocil,_najprawdopodobniej_wpadl_w_rece_wroga.
qstr_{reg65?my_Lady:my_Lo {reg65?my_Lady:my_Lord}
qstr_{reg65?My_Lady:My_Lo {reg65?My_Lady:My_Lord}
qstr_{reg65?madame:sir} {reg65?madame:sir}
qstr_{reg65?Madame:Sir} {reg65?Madame:Sir}
qstr_{!}DEBUG____Talk_con {!}DEBUG_--_Talk_context:_{reg4}
qstr_{!}DEBUG____Time_sin {!}DEBUG_--_Time_since_last_talk:_{reg4}
qstr_Dialog_Level:_{reg4} Dialog_Level:_{reg4}
qstr_A_witam_witam... A,_witam,_witam...
qstr_Dobry... Dobry...
qstr_Ehem_czego? Ehem,_czego?
qstr_Czołem_dobrze_was_w Czołem,_dobrze_was_widzieć._
qstr_Witam_waszmościa_z_ Witam_waszmościa,_z_czym_przychodzicie?_
qstr_Czołem_w_czym_rzecz Czołem,_w_czym_rzecz?
qstr_Witam_z_czym_przycho Witam,_z_czym_przychodzicie?
qstr_Czołem_czego_wam_tr Czołem,_czego_wam_trzeba?
qstr_Dobry_jak_pomóc_wa� Dobry,_jak_pomóc_waści?
qstr_Czołem_Panie_Bracie! Czołem_Panie_Bracie!_
qstr_Witam_mospanie!_ Witam_mospanie!_
qstr_Dobrze_widzieć_wasz Dobrze_widzieć_waszmościa,_z_czym_przychodzicie?
qstr_Żegnam. Żegnam.
qstr_A_witam_witam. A,_witam,_witam.
qstr_Dzień_dobry_z_czym_ Dzień_dobry,_z_czym_tam_przychodzicie?
qstr_Dobry_w_czym_pomóc_ Dobry,_w_czym_pomóc_mogę?_
qstr_Uprzejmie_witam_mił Uprzejmie_witam,_miło_mi_poznać_waćpana...
qstr_Witam_z_czy_waszmoś Witam,_z_czy_waszmość_przychodzi?_
qstr_A_żegnam_żegnam._ A_żegnam,_żegnam._
qstr_Do_obaczenia. Do_obaczenia.
qstr_Żegnam._ Żegnam._
qstr_Ostańcie_w_zdrowiu. Ostańcie_w_zdrowiu._
qstr_Bywajcie. Bywajcie.
qstr_Kłaniam_się_panu.. Kłaniam_się_panu...
qstr_Witam_w_naszych_skro Witam_w_naszych_skromnych_progach...
qstr_Witaj_{playername}_z Witaj_{playername},_z_czym_przychodzisz?
qstr_Witaj_kochany_co_ci� Witaj_kochany,_co_cię_do_mnie_przywiodło?
qstr_Witaj_mój_miły_co_ Witaj_mój_miły,_co_jeszcze_mogę_dla_ciebie_zrobić?
qstr_Witaj_ukochany_czego Witaj_ukochany,_czego_pragniesz?
qstr_Witaj_{playername}._ Witaj_{playername}._Z_czym_przychodzisz?
qstr_Żegnaj_ukochany..._ Żegnaj_ukochany..._liczę,_że_wkrótce_znów_się_pojawisz.
qstr_Tak_szybko?_Skoro_mu Tak_szybko?_Skoro_musisz..._to_nie_zatrzymuję,_ale_liczę,_że_nie_każesz_mi_długo_czekać_na_ponowną_wizytę.
qstr_Dobry Dobry
qstr_Witam Witam
qstr_A_witam_witam A,_witam,_witam
qstr_Kłaniam_się_ Kłaniam_się_
qstr_Czołem_waszmości Czołem_waszmości
qstr_Miło_mi_powitać_wa Miło_mi_powitać_waszmościa
qstr_Kłaniam_się_uniże Kłaniam_się_uniżenie
qstr_Witam_mości_pana Witam_mości_pana
qstr_Witam_{s69}_{playern Witam,_{s69}_{playername},_jeśli_mnie_oczy_nie_mylą?_Zaszczyt_to_dla_mnie
qstr_Witam_waćpana_jeste Witam_waćpana,_jestem_zaszczycony
qstr_w_czym_mogę_służy w_czym_mogę_służyć?
qstr_jak_mogę_pomóc? jak_mogę_pomóc?
qstr_czego_wam_trzeba? czego_wam_trzeba?
qstr_Żegnam_nie_zapomina Żegnam,_nie_zapominajcie_gdzie_można_znaleźć_mnie._
qstr_Bywajcie_i_nie_zapom Bywajcie_i_nie_zapomnijcie_gdzie_szukać_mnie.
qstr_Bywajcie_i_miejcie_w Bywajcie_i_miejcie_w_pamięci_mój_skromny_kram.
qstr_I_co?_Rozmawialiści I_co?_Rozmawialiście_już_z_mym_synem?_Udało_się?_
qstr_I_co?_Przekonaliści I_co?_Przekonaliście_mego_syna?_
qstr_Kogo_żem_ja_posła� Kogo,_żem_ja_posłał,_miast_pomóc_i_przekonać,_tylko_poparł_w_durnocie._A_idźcie_do_czorta!
qstr_Co?!_Poparliście_to Co?!_Poparliście_to_szaleństwo?!_Mór_na_was_i_mogiła_dla_syna_mego._Do_licha,_po_co_żem_was_posłał?!
qstr_Hę?_Z_kim_to_mam_pr Hę?_Z_kim_to_mam_przyjemność?
qstr_Hę?_Z_czym_przychod Hę?_Z_czym_przychodzicie?
qstr_Skąd_ja_to_wiedzia� Skąd_ja_to_wiedziałem?_Ileż_to_razy_mam_powtarzać,_że_idę_bić_się_za_wolność_Rzeczpospolitej_i_planów_nie_zmienię?
qstr_Nie_nowina_mi_waszmo Nie_nowina_mi,_waszmość_jest_kolejnym_przysłanym_przez_mego_Ojca._Ciotkom_się_nie_udało,_wujom_się_nie_udało_i_wam_się_nie_uda_mnie_przekonać,_mus_mi_ruszyć_i_bić_się_za_Ojczyznę.
qstr_Perswazja_nieudana. Perswazja_nieudana.
qstr_Perswazja_częściow Perswazja_częściowo_udana.
qstr_Perswazja_udana. Perswazja_udana.
qstr_Hę?_ Hę?_
qstr_Czego_tam?_ Czego_tam?_
qstr_O_co_chodzi? O_co_chodzi?
qstr_W_wyniku_prowokacji_ W_wyniku_prowokacji_uzyskałeś_1/3_punkty.
qstr_W_wyniku_prowokacji_u W_wyniku_prowokacji_uzyskałeś_2/3_punkty.
qstr_W_wyniku_prowokacji_uz W_wyniku_prowokacji_uzyskałeś_3/3_punkty.
qstr_Hę?_Czego_tam? Hę?_Czego_tam?
qstr_Jeszcze_tu_jesteś?_ Jeszcze_tu_jesteś?_Nic_nie_dostaniesz,_żegnam._
qstr_Ile_razy_można_powt Ile_razy_można_powtarzać,_że_nic_nie_dostaniesz?_Do_niezobaczenia.
qstr_Znaj_moje_dobre_serc Znaj_moje_dobre_serce_i_oddal_się_pókim_dobry._
qstr_Eh_spartoliłeś_spr Eh,_spartoliłeś_sprawę_{playername},_lepiej_odejdź...
qstr_Zejdź_mi_z_oczu_bo_ Zejdź_mi_z_oczu_bo_nie_zdzierżę.
qstr_Nie_właź_mi_w_drog Nie_właź_mi_w_drogę,_bo_nie_ręczę_za_siebie._
qstr_Jeszcze_tu_jesteś?! Jeszcze_tu_jesteś?!
qstr_Dług?_Ja_nic_nie_wi Dług?_Ja_nic_nie_wiem_o_żadnym_długu...
qstr_Pierwsze_słyszę... Pierwsze_słyszę..._co_za_dług?
qstr_Zbieranie_długu_zak Zbieranie_długu_zakończyło_się_niepowodzeniem.
qstr_Odebrano_dług_{reg0 Odebrano_dług_{reg0}/3
qstr_Zbieranie_długu_zako Zbieranie_długu_zakończyło_się_częściowym_powodzeniem.
qstr_Zbieranie_długu_zako� Zbieranie_długu_zakończyło_się_całkowitym_powodzeniem.
qstr_Dług?!_Co_za_dług_ Dług?!_Co_za_dług,_ja_nic_nie_wiem
qstr_Już_z_początku_wyg Już_z_początku_wyglądałeś_mi_na_nieudacznika,_teraz_to_potwierdzasz._Zejdź_mi_z_oczu!
qstr_Mogłem_przewidzieć Mogłem_przewidzieć,_że_to_się_tak_skończy..._Zejdź_mi_z_oczu!
qstr_oszust_i_fałszerz_o oszust_i_fałszerz,_od_wielu_ludzi_wyłudził_pieniądze..._także_ode_mnie
qstr_zdrajca_złożył_fa zdrajca,_złożył_fałszywe_zeznania_w_sądzie,_na_mojego_brata
qstr_ERROR_ERROR_ERRRORRR ERROR_ERROR_ERRRORRRRRRRR_NO_TARGET_FOUND!
qstr_Niecnota Niecnota
qstr_Zgnilec Zgnilec
qstr_ERROR_ERROR_ERRRORRRR ERROR_ERROR_ERRRORRRRRRRR!
qstr_znowu_nie_komornik. znowu_nie_komornik.
qstr_znowu_nie_sąsiedzi_ znowu_nie_sąsiedzi,_nie_potłukłam_celowo_tych_garnków.
qstr_tylko_nie_burmistrz_ tylko_nie_burmistrz,_skąd_ma_człowiek_brać_na_te_podatki.
qstr_Znakomicie_oto_dowó Znakomicie,_oto_dowód_wdzięczności,_do_zobaczenia_ponownie.
qstr_Świetnie_macie_tu_w Świetnie,_macie_tu_w_dowód_wdzięczności,_żegnam.
qstr_Dziękuję_a_oto_skr Dziękuję,_a_oto_skromny_grosz_w_dowód_wdzięczności.
qstr_Od_razu_widać_było Od_razu_widać_było,_że_nie_się_nienadajesz._Żegnam.
qstr_Tchórz_obleciał_co Tchórz_obleciał,_co?_A_tak_stroszyłeś_piórka_napoczątku,_hehe.
qstr_Nie_dziwota_weź_cho Nie_dziwota,_weź_chociaż_grosz_za_chęci.
qstr_Bywa_i_tak_kto_ma_te Bywa_i_tak,_kto_ma_ten_trzyma,_a_kto_nie_ma_i_tak_nie_wytrzyma,_do_widzenia.
qstr_Masz_czegoś_chciał Masz_czegoś_chciał,_żegnam.
qstr_Głupi_kto_w_cudze_s Głupi,_kto_w_cudze_sprawy_nosa_wtyka,_ale_przyznać_ci_trzeba,_że_szablą_umiesz_obracać.
qstr_Starczy_mi_na_dziś_ Starczy_mi_na_dziś_bicia_się_o_baby,_żegnam.
qstr_Nie_zawracaj_mi_gło Nie_zawracaj_mi_głowy,_zajęty_jestem.
qstr_Idź_gdzie_indziej_k Idź_gdzie_indziej_kopie_kruszyć_o_cudze_słowy.
qstr_Nie_mam_ci_nic_do_po Nie_mam_ci_nic_do_powiedzenia,_do_nie_zobaczenia._
qstr_Zejdź_mi_z_drogi_tc Zejdź_mi_z_drogi_tchórzu.
qstr_Nie_mam_nic_dla_cieb Nie_mam_nic_dla_ciebie,_poza_kopem_w_rzyć.
qstr_Gardzę_takimi_jak_w Gardzę,_takimi_jak_wy.
qstr_Witaj Witaj
qstr_z_czym_przychodzisz z_czym_przychodzisz
qstr_w_czym_rzecz w_czym_rzecz
qstr_Czego_chcesz? Czego_chcesz?
qstr_Jak_śmiesz_mnie_zat Jak_śmiesz_mnie_zatrzymywać?
qstr_Z_czym_przychodzisz? Z_czym_przychodzisz?_
qstr_Udało_ci_się_pomy� Udało_ci_się_pomyślnie_spieniężyć_pojmanych_bandytów!
qstr_Uzyskana_kwota:_{reg Uzyskana_kwota:_{reg0}
qstr_Witam_dobrego_pana Witam,_dobrego_pana
qstr_Kłaniam_się_wielmo Kłaniam_się_wielmożnemu_panu
qstr_grajkiem grajkiem
qstr_lirnikiem lirnikiem
qstr_pielgrzymem pielgrzymem
qstr_Ha_dobrze!_To_jest_w Ha,_dobrze!_To_jest_wasza_wygrana.
qstr_Niech_was_diabli_dob Niech_was_diabli,_dobrze!
qstr_Pudło_cóż_za_szko Pudło,_cóż_za_szkoda
qstr_Aj_niestety_nie_uda� Aj,_niestety_nie_udało_się.
qstr_Oj_tym_razem_nie_pos Oj,_tym_razem_nie_poszczęściło_się._
qstr_Było_blisko_lecz_ni Było_blisko,_lecz_nie_tym_razem.
qstr_Nie_tym_razem_a_szko Nie_tym_razem,_a_szkoda!_
qstr_Pudło_widać_niedob Pudło,_widać_niedobry_to_dzień_na_zgadywanie._
qstr_Pewien Pewien
qstr_Jeden Jeden
qstr_kasztelan kasztelan
qstr_murarz murarz
qstr_wojewoda wojewoda
qstr_organista organista
qstr_pruskich pruskich
qstr_rosyjskich rosyjskich
qstr_austriackich austriackich
qstr_Kłaniam_się Kłaniam_się
qstr_Pokornie_witam Pokornie_witam
qstr_Dobry_dzień Dobry_dzień
qstr_w_czym_mogę_służy� w_czym_mogę_służyć
qstr_czego_wam_trzeba czego_wam_trzeba
qstr_w_czym_mógłbym_pom w_czym_mógłbym_pomóc
qstr_Miłego_dnia Miłego_dnia
qstr_Do_zobaczenia Do_zobaczenia
qstr_Do_widzenia Do_widzenia
qstr_Ciężkie_to_czasy_n Ciężkie_to_czasy_nastały
qstr_Trudne_to_czasy_nast Trudne_to_czasy_nastały
qstr_Niełatwy_to_czas_na Niełatwy_to_czas_nastał
qstr_a_córkę_moją_za_m a_córkę_moją_za_mąż_wydać_planuję,_ale_grosza_na_posag_nie_mam.
qstr_na_żywność_trzeba na_żywność_trzeba_nam_pieniędzy,_a_tu_kiesa_pusta.
qstr_dla_żony_potrzebuje dla_żony_potrzebuje,_na_płótno_co_by_koszule_poszyła_dzieciakom,_ale_nie_mam_nic.
qstr_a_mam_dług_u_tutejs a_mam_dług_u_tutejszego_lichwiarza_i_spłacić_muszę,_bo_dach_nad_głową_mi_zabiorą.
qstr_pracuje_a_rodziny_wy pracuje_a_rodziny_wyżywić_nie_mogę_i_tak_cały_czas,_a_oni_głodni_często_chodzą.
qstr_narzędzie_mi_się_w narzędzie_mi_się_w_warsztacie_zepsuły_i_nie_mam_jak_pracować_i_wyżywić_rodziny.
qstr_Bóg_Wam_zapłać_do Bóg_Wam_zapłać,_dobry_panie.
qstr_Szczerze_dziękuje_d Szczerze_dziękuje_dobremu_panu.
qstr_Niech_Bóg_Wam_w_dzi Niech_Bóg_Wam_w_dziatkach_wynagrodzi,_szczodry_panie.
qstr_Witam_{s68} Witam,_{s68}
qstr_Piękny_dziś_mamy_dz Piękny_dziś_mamy_dzień,_{s68}
qstr_Dzień_dobry Dzień_dobry
qstr_co_was_do_mnie_sprow co_was_do_mnie_sprowadza
qstr_słucham_co_macie_mi słucham,_co_macie_mi_do_powiedzenia
qstr_w_czym_mogę_pomóc w_czym_mogę_pomóc
qstr_czego_potrzebujecie czego_potrzebujecie
qstr_na_szlachtę_co_chę na_szlachtę_co_chędoży_za_darmo,_a_zamtuz_niema_zarobku
qstr_na_ulewę_dach_mi_pr na_ulewę,_dach_mi_przecieka_i_skoro_tu_władza_rządzi_niech_naprawia
qstr_na_psy_sąsiada_co_n na_psy_sąsiada_co_nocą_szczekają_i_spać_nie_dają
qstr__na_zamtuz_tutejszy_ _na_zamtuz_tutejszy,_głośno_tam_całą_noc_dokazują,_a_ceny_mają_za_wysokie
qstr_na_sąsiada_mego_co_ na_sąsiada_mego,_co_cięgiem_gówno_i_inne_nieczystości_przez_okno_wyrzuca,_może_zrobią_z_nim_porządek
qstr_na_ulice_co_z_każdy na_ulice,_co_z_każdym_tygodniem_bardziej_grząskie,_nam_bruk_potrzebny
qstr_na_sąsiadkę_co_mę na_sąsiadkę_co_mężczyzn_miotłą_bije_gdy_ich_w_pobliżu_bordelu_zoczy
qstr_na_kupców_partaczy_ na_kupców_partaczy,_co_lepsze_towary_bez_zezwolenia_sprzedają
qstr_na_szlachtę_co_wszy na_szlachtę_co_wszystko_bierze_darmo,_a_za_protesta_łeb_usiecze
qstr_na_pogodę_a_raczej_ na_pogodę,_a_raczej_rynny_drewniane_mi_przesiąkają,_chcę_dopłat,_żeby_nowe_zrobić
qstr_na_karczmarza_co_tru na_karczmarza,_co_trunki_wodą_rozcieńcza,_niech_go_Bóg_pokarze
qstr_na_tych_pijaków_prz na_tych_pijaków_przeklętych_co_burdy_wszczynają_i_na_krechę_biorą
qstr_naprzeciwko_mego_dom naprzeciwko_mego_domu_zamieszkało_niebezpieczne_indywiduum,_widno_złodziejka,_a_i_mężczyzn_bałamuci
qstr_mój_sąsiad_ukradł mój_sąsiad_ukradł_mi_mieszek_ze_skrzyni_wczoraj_i_jeszcze_Twierdzi_kłamliwie,_że_to_syn_mój_na_wódkę_wziął
qstr_w_karczmie_stanął_ w_karczmie_stanął_bogacz-dandys,_jak_nic_sodomita
qstr_bandyta_wczoraj_obse bandyta_wczoraj_obserwował_moje_domostwo,_do_córki_zagadywał_lubieżnie
qstr_rajca_defraudacyji_n rajca_defraudacyji_niecnej_się_dopuszcza,_zamiast_drogi_naprawiać;
qstr_A_tak_jest_coś_co_m A,_tak,_jest_coś_co_możesz_dla_mnie_zrobi,_słuchaj_uważnie.
qstr_Mam_coś_odpowiednie Mam_coś_odpowiedniego_dla_ciebie,_słuchaj,_tylko_uważnie,_bo_drugi_raz_powtarzać_nie_będę.
qstr_Zmartwienie_mam_niem Zmartwienie_mam_niemałe_drogi_panie,_słuchajcie_jeśli_łaska,_a_może_coś_poradzicie
qstr_Biedę_mam_panie_sł Biedę_mam_panie,_słuchajcie_jeśli_łaska
qstr_Syn_mój_młodzik_je Syn_mój,_młodzik_jeszcze,_wkrótce_dwadzieścia_wiosen_mieć_będzie
qstr_Mój_syn_ledwie_dwad Mój_syn,_ledwie_dwadzieścia_wiosen_na_wiosnę_mu_będzie
qstr_Syn_mój_jesienią_d Syn_mój,_jesienią_dwadzieścia_pięć_wiosen_mieć_będzie
qstr_do_wolentarskiej_kom do_wolentarskiej_kompanii_zamiaruje_się_udać
qstr_na_wolentarza_do_woj na_wolentarza_do_wojska_zamiaruje_iść
qstr_chce_na_wolentarza_d chce_na_wolentarza_do_piechoty_się_udać
qstr_toż_go_ustrzelą_ni toż_go_ustrzelą_niechybnie_przy_pierwszej_potyczce
qstr_toż_go_usieką_niec toż_go_usieką_niechybnie_zrazu_przy_pierwszej_potyczce
qstr_toż_tylko_jeden_nam toż_tylko_jeden_nam_się_ostał
qstr_toż_przecie_tylko_o toż_przecie_tylko_on_nam_się_ostał
qstr_Sowicie_waćpana_wyn Sowicie_waćpana_wynagrodzę,_grosza_szczędzić_nie_będę,_tylko_nakłońcie_smarkacza_by_w_domu...
qstr_Nakłońcie_młokosa Nakłońcie_młokosa_aby_w_domu_ostał,_a_grosza_nie_będę_szczędził_w_podzięce...
qstr_Wybijcie_mu_z_głowy Wybijcie_mu_z_głowy_te_idee,_a_grosza_szczędził_nie_będę_w_podzięce...
qstr_A_niech_was_diabli_a A_niech_was_diabli,_a_matka_tu_zemrze_ze_zgryzoty..._Pomyślcie_o_niedoli_mej_małżonki...
qstr_A_my_zemrzem_tu_ze_z A_my_zemrzem_tu_ze_zgryzoty,_co?_Godzi_się_to_starych_rodziców_w_domu_ostawiać?
qstr_Serca_nie_macie_tyle Serca_nie_macie,_tyle_wam_powiem,_tfu.
qstr_Idź_w_swą_stronę_ Idź_w_swą_stronę_człeku_bez_serca,_jeszcze_życie_cię_nauczy,_gdy_sam_ojcem_będziesz.
qstr_Dobrze_spieszno_mi Dobrze_spieszno_mi
qstr_Świetnie Świetnie
qstr_Już_dość_zmitrę� Już_dość_zmitrężyłem_czasu
qstr_Pienińskiego Pienińskiego
qstr_Sicińskiego Sicińskiego
qstr_Sierskiego Sierskiego
qstr_Konińskiego Konińskiego
qstr_Lwowskim Lwowskim
qstr_Warszawskim Warszawskim
qstr_Krakowskim Krakowskim
qstr_zacna_gdańska_wódk zacna_gdańska_wódka
qstr_przednie_zachodnie_t przednie_zachodnie_trunki
qstr_Prus Prus
qstr_Rosji Rosji
qstr_Austrii Austrii
qstr_Sieciński Sieciński
qstr_Zbych Zbych
qstr_Przybyszewski Przybyszewski
qstr_Słucki Słucki
qstr_Chrzanowa Chrzanowa
qstr_Abram_chyba Abram,_chyba
qstr_Jozef_czy_jak_go_tam Jozef,_czy_jak_go_tam_zwą
qstr_mniejsza_z_tym mniejsza_z_tym
qstr_szybkie szybkie
qstr_sprawne sprawne
qstr_prędkie prędkie
qstr_Jestem_zajęty_nie_p Jestem_zajęty,_nie_przeszkadzajcie.
qstr_Nie_wolno_mi_rozmawi Nie_wolno_mi_rozmawiać_na_służbie,_bywajcie.
qstr_Służba_nie_drużba Służba_nie_drużba,_trzeba_stać_i_pilnować._Nie_wolno_mi_teraz_rozmawiać.
qstr_Witam_witam. Witam,_witam.
qstr_Czołem._ Czołem._
qstr_Czołem_waszmości_d Czołem_waszmości,_dobrze_widzieć_w_zdrowiu.
qstr_Eh_żadnych_rozkazó Eh,_żadnych_rozkazów,_już_tydzień_na_rzyci_siedzimy,_a_wroga_nima.
qstr_Podobno_córka_zaopa Podobno_córka_zaopatrzeniowca_daje_na_zapleczu,_rozejrzyjcie_się_dobrze,_może_i_wam_się_co_trafi.
qstr_Nie_mam_teraz_czasu_ Nie_mam_teraz_czasu,_bywajcie.
qstr_Co_tu_gadać?_O_czym Co_tu_gadać?_O_czym?_A,_dajcie_spokój_panie.
qstr_Podobno_jutro_dotrze Podobno_jutro_dotrzeć_mają_posiłki_z_zagranicy,_co_wspomogą_naszą_sprawę,_też_tak_słyszeliście,_prawda?
qstr_Dostawa_broni_ma_doj Dostawa_broni_ma_dojść_wkrótce,_przednie_kozienickie_bandolety_przywiozą_i_prochu_zapas,_oj,_widać,_że_wojenka_jeszcze_trochę_ma_potrwać.
qstr_Witam_witam._Czego_w Witam,_witam._Czego_wam_trzeba?_U_mnie_wszystkiego_dostatek,_wybierzecie_coś?
qstr_Dzieńdobry_w_czym_m Dzieńdobry,_w_czym_mogę_służyć?
qstr_Kłaniam_się_mogę_ Kłaniam_się,_mogę_jakoś_pomóc?
qstr_Dziękuję_memu_wyba Dziękuję_memu_wybawcy,_byłabym_jednak_niezmiernie_szczęśliwa,_gdyby_wyjawił_mi_on_swoje_imię....
qstr_Dziękuję_waszmośc Dziękuję_waszmości_z_całego_serca,_mogę_znać_imię_mego_wybawcy?
qstr_to_dla_mnie_zaszczyt to_dla_mnie_zaszczyt
qstr_to_honor_móc_ratowa to_honor_móc_ratować_damę_z_opresji
qstr_Dziękuję_jeszcze_r Dziękuję_jeszcze_raz,_bywaj_zdrów.
qstr_Miej_na_siebie_bacze Miej_na_siebie_baczenie,_dzielny_kawalerze!_Nigdy_nie_zapomnę_co_dla_mnie_zrobiłeś.
qstr_Ano_znajdzie_się_wy Ano,_znajdzie_się,_wyborny_trunek,_miód_z_pasieki_mego_wuja_z_Inflant.
qstr_Cienkusz_przecie_lep Cienkusz,_przecie_lepszy_rydz,_niż_nic,_nie_{playername}?
qstr_Wódki_gdańskiej_tr Wódki_gdańskiej,_trochę_mi_ostało_się,_siadaj,_starczy_dla_nas_obu.
qstr_Piwo_tylko_mam_ale_z Piwo_tylko_mam,_ale_zacne,_przypadnie_ci_z_pewnością_do_gustu.
qstr_Zacny_to_trójniak_z Zacny_to_trójniak,_zaopatrzeniowiec_po_kryjomy_przewiózł_mi_przez_granicę._Podobno_z_samego_Poznania_przyjechał.
qstr_z_jaką_sprawą_przy z_jaką_sprawą_przychodzisz
qstr_w_czym_ci_mogę_pom� w_czym_ci_mogę_pomóc
qstr_Strażnicy_ruszają_ Strażnicy_ruszają_na_pomoc_oficerowi
qstr_Przeprowadź_zasadzk Przeprowadź_zasadzkę_na_konwój_przewożący_broń.
qstr_ważnych_dla_nas_wi� ważnych_dla_nas_więźniów
qstr_uzbrojenie_i_amunicj uzbrojenie_i_amunicję
qstr_{playername}?_Dobrze {playername}?_Dobrze_żeś_cały_i_zdrów,_poturbowali_cię_podobno_nieco._Zapomnijmy_jednak_o_tym,_brat_mój,_wszystko_mi_dokładnie_wyłożył_i_wiem_żeście_dzielnie_stawali._
qstr_{playername}?_Dobrze_ {playername}?_Dobrze_żeś_cały_i_zdrów,_słyszałem_jak_obrotnie_poradziliście!_Rad_jestem_mogąc_ponownie_Ci_winszować_biegłości_i_odwagi._
qstr_{s1}_has_declared_wa {s1}_has_declared_war_against_{s2}.
qstr_Wiele_o_tobie_mówi� Wiele_o_tobie_mówiła,_dobrego_rzecz_jasna..._ale_na_jej_względy,_musisz_jeszcze_zasłużyć._
qstr_Wiedz_że_na_moją_c Wiedz,_że_na_moją_córkę_trzeba_zasłużyć,_jesteś_na_dobrej_drodze,_wiele_ci_zawdzieczam,_ale_niezbliżaj_się_zanadto_póki_co.
qstr_Cali_jesteście?_W_z Cali_jesteście?_W_zdrowiu!_Chwała_Bogu!_Nie_powiodło_nam_się_pobić_nicponi,_nic_to_jednak,_pochwyciliśmy_jednego_z_nich,_kulawy_był_i_prędko_zbiec_nie_mógł_wraz_z_tamtymi,_hehe._Wszystek_nam_wyznał_i_w_rzeczy_samej,_jak_żeśmy_przypuszczali,_byli_to_delatorzy_jadący_od_Wiednia.
qstr_Cali_jesteście?_W_zd Cali_jesteście?_W_zdrowiu!_Chwała_Bogu!_Przednio_się_sprawiliśmy_z_nimi,_jeden_jeszcze_dycha,_nie_mocno_był_pocięty,_wszystko_nam_opowiedział._W_rzeczy_samej,_byli_to_delatorzy_jadący_od_Wiednia.
qstr_Jan_Alojzy_Jabłonow Jan_Alojzy_Jabłonowski
qstr_Oddaj_mi_go_ma_cenne Oddaj_mi_go,_ma_cenne_informacje_mogące_wielce_mi_pomóc,_będę_twym_dłużnikiem.
qstr_Tym_bardziej_jeśli_ Tym_bardziej_jeśli_zabiłeś_go.
qstr__{s1}_{reg2}x{s2} _{s1}_{reg2}x{s2},
qstr_Witajcie Witajcie
qstr_Słucham?_Nie_miałe Słucham?_Nie_miałem_przyjemności_z_panem...
qstr_Nie_było_mi_dane_us Nie_było_mi_dane_usłyszeć_o_waszmości..._syn_kupca_jak_mniemam?
qstr_Długo_przebywałem_ Długo_przebywałem_we_Włoszech_ostatnimi_czasy,_w_winnicach_mego_kuzyna,_nie_było_więc_mi_dane_słyszeć_nic_o_waszmości.
